Rooms,Price,Postcode,Propertycount,Distance
3,,3029,13830,18.4
4,700000,3029,13830,18.4
5,,3029,13830,18.4
3,490000,3029,13830,18.4
3,720000,3166,3145,12.3
3,998000,3166,3145,12.3
4,1355000,3079,5549,7.8
3,970000,3079,5549,7.8
4,1650000,3079,5549,7.8
4,3020000,3079,5549,7.8
3,485000,3047,851,14
4,610000,3047,851,14
4,448000,3064,121,20.6
4,700000,3036,2339,14.5
3,618000,3038,3656,15.5
4,675000,3038,3656,15.5
5,1000000,3033,5629,11.7
3,843000,3033,5629,11.7
3,835000,3033,5629,11.7
3,635000,3033,5629,11.7
4,760000,3042,1119,10.4
1,355000,3031,5263,3.4
1,425000,3031,5263,3.4
2,535000,3031,5263,3.4
2,500000,3031,5263,3.4
3,752000,3101,10331,5.4
4,,3101,10331,5.4
3,690000,3101,10331,5.4
3,750000,3173,8459,25.2
3,,3173,8459,25.2
4,,3021,2878,14
4,1106000,3180,2949,23.3
3,514000,3075,8279,16.3
3,,3075,8279,16.3
4,1027000,3075,8279,16.3
3,,3075,8279,16.3
4,,3075,8279,16.3
3,576300,3075,8279,16.3
2,522000,3093,1624,14.6
5,1005000,3085,4168,12.7
3,992000,3085,4168,12.7
4,746000,3085,4168,12.7
3,780000,3085,4168,12.7
4,,3012,3873,6.4
3,760000,3012,3873,6.4
3,,3145,8801,8.4
4,3200000,3145,8801,8.4
3,1380000,3145,8801,8.4
3,,3145,8801,8.4
1,267500,3145,8801,8.4
2,431000,3032,4918,4.3
2,355000,3032,4918,4.3
3,801000,3032,4918,4.3
3,,3204,2397,11.4
3,386000,3048,4704,17.4
4,450000,3048,4704,17.4
3,590000,3048,4704,17.4
3,,3048,4704,17.4
4,1850000,3000,17496,0
1,333000,3000,17496,0
3,850000,3000,17496,0
2,960000,3194,6162,20
3,1125000,3194,6162,20
4,1575000,3194,6162,20
5,2100000,3194,6162,20
4,455000,3754,5812,25.9
5,795000,3754,5812,25.9
3,,3754,5812,25.9
4,,3754,5812,25.9
3,1420000,3206,2019,3
2,1335000,3206,2019,3
4,,3206,2019,3
2,1300000,3206,2019,3
3,462000,3082,10529,17.9
5,716000,3082,10529,17.9
3,709000,3082,10529,17.9
3,,3082,10529,17.9
3,632000,3082,10529,17.9
3,645000,3082,10529,17.9
4,930000,3082,10529,17.9
3,691500,3082,10529,17.9
3,562000,3082,10529,17.9
4,677000,3082,10529,17.9
2,,3132,6871,17.2
4,,3132,6871,17.2
4,1039000,3132,6871,17.2
4,,3132,6871,17.2
4,1450000,3132,6871,17.2
2,,3127,2079,10.2
2,820000,3127,2079,10.2
3,732000,3094,3891,16.2
3,975000,3094,3891,16.2
3,669000,3094,3891,16.2
4,855000,3094,3891,16.2
2,439000,3039,6232,6.2
2,1040000,3039,6232,6.2
3,1670000,3039,6232,6.2
4,,3039,6232,6.2
4,1940000,3039,6232,6.2
2,560000,3039,6232,6.2
2,940000,3039,6232,6.2
4,1515000,3039,6232,6.2
2,,3189,2555,14.3
2,1035000,3189,2555,14.3
4,,3189,2555,14.3
3,1321000,3189,2555,14.3
3,,3138,8280,26.5
3,,3195,3650,21.5
2,640000,3195,3650,21.5
3,767000,3195,3650,21.5
3,,3195,3650,21.5
5,2350000,3149,13366,14.2
4,1138000,3149,13366,14.2
3,870000,3149,13366,14.2
2,695000,3149,13366,14.2
3,812000,3149,13366,14.2
2,732000,3149,13366,14.2
4,,3149,13366,14.2
5,2668888,3149,13366,14.2
2,765000,3149,13366,14.2
4,2055000,3149,13366,14.2
3,1143000,3149,13366,14.2
4,1399000,3149,13366,14.2
4,1052000,3170,7113,18.8
5,,3170,7113,18.8
3,952000,3170,7113,18.8
4,,3170,7113,18.8
1,,3163,4442,10.1
2,707000,3163,4442,10.1
3,,3805,9376,34.1
5,,3805,9376,34.1
3,,3438,849,48.1
3,1530000,3015,5498,6.2
3,1400000,3015,5498,6.2
3,1200000,3015,5498,6.2
3,1325500,3015,5498,6.2
2,890000,3015,5498,6.2
4,1120000,3015,5498,6.2
4,,3015,5498,6.2
2,497000,3015,5498,6.2
3,,3015,5498,6.2
3,810000,3042,2291,10.4
3,1200000,3042,2291,10.4
3,850000,3042,2291,10.4
3,596000,3174,11806,22.7
1,,3051,6821,1.8
3,,3051,6821,1.8
2,695000,3070,11364,5.3
2,420000,3070,11364,5.3
3,1300000,3070,11364,5.3
2,995000,3070,11364,5.3
3,1400000,3131,4973,15.4
2,655000,3131,4973,15.4
2,740000,3131,4973,15.4
3,955000,3046,2651,11.2
3,601000,3046,2651,11.2
3,755000,3046,2651,11.2
4,2525000,3166,3224,12.3
4,1615000,3166,3224,12.3
3,938000,3166,2547,12.3
3,825000,3167,3692,15.5
3,770000,3167,3692,15.5
3,985100,3167,3692,15.5
5,2250000,3204,3578,11.4
2,437500,3204,3578,11.4
3,,3204,3578,11.4
3,1260000,3195,5087,21.5
3,876000,3195,5087,21.5
3,1015000,3195,5087,21.5
3,1450000,3195,5087,21.5
4,1615000,3195,5087,21.5
2,999000,3044,7485,8.5
3,800000,3044,7485,8.5
4,800000,3044,7485,8.5
3,806000,3044,7485,8.5
3,650000,3044,7485,8.5
3,,3044,7485,8.5
4,600000,3030,15542,14.7
4,595000,3030,15542,14.7
3,670000,3030,15542,14.7
2,,3207,8648,3.5
3,,3207,8648,3.5
2,520000,3207,8648,3.5
3,,3207,8648,3.5
3,,3207,8648,3.5
2,1332000,3207,8648,3.5
2,801000,3207,8648,3.5
2,,3207,8648,3.5
3,,3207,8648,3.5
3,2400000,3207,8648,3.5
3,,3181,7717,4.6
2,1305000,3181,7717,4.6
2,,3181,7717,4.6
3,2250000,3181,7717,4.6
1,550000,3181,7717,4.6
2,2000000,3072,14577,8.4
3,1045000,3072,14577,8.4
3,1121000,3072,14577,8.4
3,,3072,14577,8.4
3,715000,3072,14577,8.4
2,,3072,14577,8.4
4,1200000,3072,14577,8.4
2,,3072,14577,8.4
3,917500,3072,14577,8.4
4,,3072,14577,8.4
2,511000,3073,21650,12
3,663500,3073,21650,12
3,665000,3073,21650,12
3,631000,3073,21650,12
3,668000,3073,21650,12
4,905000,3073,21650,12
5,845000,3073,21650,12
3,815000,3073,21650,12
4,770000,3073,21650,12
2,935000,3073,21650,12
3,610000,3073,21650,12
3,1510000,3121,14949,2.4
1,370000,3121,14949,2.4
3,790000,3121,14949,2.4
3,1400000,3121,14949,2.4
1,485000,3121,14949,2.4
2,500000,3121,14949,2.4
2,1090000,3121,14949,2.4
3,1785000,3121,14949,2.4
2,560000,3121,14949,2.4
2,543000,3134,7785,19.9
3,1125000,3134,7785,19.9
4,1110000,3134,7785,19.9
6,1100000,3134,7785,19.9
3,960000,3134,7785,19.9
2,520000,3134,7785,19.9
4,1523000,3134,7785,19.9
3,660000,3135,4407,21.3
3,,3135,4407,21.3
3,932000,3135,4407,21.3
3,875000,3134,3619,19.9
3,,3335,538,23.8
3,888500,3084,3540,8.9
4,1380000,3084,3540,8.9
3,810000,3084,3540,8.9
4,,3084,3540,8.9
3,845000,3178,11667,23.5
3,479000,3064,5833,20.6
3,,3191,4497,15.2
3,,3191,4497,15.2
2,756500,3191,4497,15.2
2,975000,3191,4497,15.2
4,1020000,3179,2206,22.2
3,630500,3198,8077,35.4
3,,3198,8077,35.4
3,,3015,984,6.2
3,905000,3015,984,6.2
2,,3015,984,6.2
1,460000,3205,5943,1.9
3,,3205,5943,1.9
2,650000,3205,5943,1.9
5,,3752,7969,20.5
4,701000,3752,7969,20.5
4,500000,3752,7969,20.5
3,,3752,7969,20.5
4,715000,3752,7969,20.5
3,,3141,14887,2.7
1,410000,3141,14887,2.7
2,499000,3141,14887,2.7
4,,3141,14887,2.7
3,,3141,14887,2.7
2,1214000,3141,14887,2.7
3,,3141,14887,2.7
2,485000,3141,14887,2.7
2,505000,3006,8400,0.7
2,595000,3006,8400,0.7
2,580000,3006,8400,0.7
3,1320000,3015,1223,6.2
1,380000,3015,1223,6.2
4,895000,3171,7412,20.8
3,,3171,7412,20.8
3,890000,3171,7412,20.8
3,840000,3171,7412,20.8
3,,3171,7412,20.8
5,830000,3171,7412,20.8
3,680000,3172,4054,22.2
3,1650000,3021,14042,14
3,591000,3021,14042,14
3,601000,3021,14042,14
5,,3021,14042,14
3,421000,3021,14042,14
3,,3021,14042,14
3,438000,3021,14042,14
1,520000,3182,13240,5
1,320000,3182,13240,5
2,610500,3182,13240,5
1,350000,3182,13240,5
2,1120000,3182,13240,5
3,,3182,13240,5
3,1450000,3182,13240,5
2,1050000,3182,13240,5
3,750000,3041,3284,8.2
3,1021000,3041,3284,8.2
3,925000,3041,3284,8.2
5,910000,3041,3284,8.2
4,1225000,3041,3284,8.2
3,,3041,3284,8.2
5,,3429,14092,31.7
4,760000,3020,3755,10.5
4,990000,3020,3755,10.5
3,651500,3020,3755,10.5
3,600000,3020,3755,10.5
3,660000,3020,4217,10.5
4,630000,3020,4217,10.5
3,,3020,4217,10.5
3,660000,3020,6763,10.5
3,511000,3020,6763,10.5
4,515000,3020,6763,10.5
3,530000,3020,6763,10.5
4,,3127,5457,10.2
3,510000,3029,10160,18.4
4,542500,3029,10160,18.4
4,675500,3037,4242,18
4,602500,3038,5336,15.5
4,,3038,5336,15.5
4,1210000,3106,6202,15.5
3,980000,3106,6202,15.5
4,2150000,3106,6202,15.5
4,1185000,3106,6202,15.5
4,1505000,3106,6202,15.5
3,950000,3107,5420,12.4
3,1370000,3107,5420,12.4
4,,3074,7955,15.3
3,534000,3074,7955,15.3
3,368000,3074,7955,15.3
3,1345000,3071,8870,7
3,1080000,3071,8870,7
5,,3071,8870,7
3,1195000,3071,8870,7
2,716000,3071,8870,7
2,867000,3142,7217,4.1
1,552000,3142,7217,4.1
2,655000,3142,7217,4.1
3,840000,3142,7217,4.1
2,1010000,3142,7217,4.1
4,510000,3029,5811,18.4
3,,3133,4181,17.2
3,,3133,4181,17.2
3,1260000,3133,4280,17.2
4,1225000,3133,4280,17.2
4,1140000,3084,2698,8.9
4,835000,3152,5424,14.7
4,,3152,5424,14.7
3,885000,3152,5424,14.7
4,960000,3152,7082,14.7
4,,3152,7082,14.7
4,822000,3152,7082,14.7
4,,3195,709,21.5
4,952000,3087,2329,14.5
3,677500,3087,2329,14.5
4,,3030,16166,14.7
3,390000,3030,16166,14.7
3,637500,3030,16166,14.7
3,,3030,16166,14.7
4,462000,3030,16166,14.7
4,615000,3030,16166,14.7
3,431000,3030,16166,14.7
4,,3012,5058,6.4
3,580000,3012,5058,6.4
1,375000,3012,5058,6.4
2,650000,3012,5058,6.4
3,815000,3012,5058,6.4
4,970000,3012,5058,6.4
4,,3012,5058,6.4
4,1325000,3012,5058,6.4
3,,3049,2474,16.5
2,607000,3049,2474,16.5
3,,3049,2474,16.5
3,,3150,7392,16.7
2,543000,3016,6380,6.8
3,1150000,3016,6380,6.8
3,1290000,3016,6380,6.8
2,546000,3016,802,6.8
3,670000,3016,802,6.8
3,1070000,3016,802,6.8
2,585000,3181,4380,4.6
3,360000,3750,2940,25.5
4,,3750,2940,25.5
4,693500,3750,2940,25.5
3,440000,3024,5262,27.2
3,415000,3024,5262,27.2
4,,3085,1369,12.7
2,1196000,3013,6543,6.3
2,470000,3013,6543,6.3
3,1131500,3013,6543,6.3
3,,3013,6543,6.3
4,2035000,3013,6543,6.3
3,935000,3013,6543,6.3
3,,3067,4019,3
2,,3067,4019,3
2,550000,3067,4019,3
3,670000,3042,3464,10.4
4,3560000,3206,3280,3
4,,3206,3280,3
4,1155000,3018,5301,11
5,1500000,3025,5132,9.4
4,1030000,3025,5132,9.4
4,985000,3025,5132,9.4
2,,3143,4836,6.3
1,,3143,4836,6.3
3,1200000,3143,4836,6.3
2,,3032,6567,4.3
2,1130000,3032,6567,4.3
3,,3147,3052,10.2
3,820000,3034,4502,9.5
3,680000,3034,4502,9.5
3,720000,3034,4502,9.5
3,1107500,3034,4502,9.5
3,285000,3340,2871,37.5
1,328500,3183,2952,6.4
3,1270000,3103,5682,7.9
4,1575000,3104,7809,9.7
2,580000,3104,7809,9.7
5,900000,3153,5030,23.2
4,,3153,5030,23.2
2,520000,3153,5030,23.2
2,641000,3193,5366,17.3
2,380000,3204,6795,11.4
4,,3165,10969,13.8
4,920000,3806,17093,35.2
4,950000,3806,17093,35.2
3,,3130,5713,13.4
2,485000,3130,5713,13.4
3,,3130,2867,13.4
3,1291000,3130,4387,13.4
3,775000,3155,9704,25
4,820000,3155,9704,25
5,2285000,3128,4605,10.9
3,797000,3019,3589,8.6
5,760000,3019,3589,8.6
2,590000,3019,3589,8.6
3,1180000,3186,10579,10.5
2,585000,3187,6938,10.3
4,1580000,3187,6938,10.3
2,373000,3047,4294,14
3,460000,3047,4294,14
3,386000,3047,4294,14
2,515000,3012,962,6.4
4,1515000,3056,11918,5.2
3,1037000,3056,11918,5.2
3,1100000,3056,11918,5.2
3,1330000,3057,5533,4
3,937000,3057,5533,4
1,290000,3057,5533,4
2,612000,3055,7082,5.2
3,716000,3083,10175,12.1
3,730000,3083,10175,12.1
3,660000,3083,10175,12.1
3,1530000,3125,5678,10.4
3,1150000,3151,4048,14.7
4,1600000,3151,4048,14.7
3,636000,3023,2674,14.8
2,755000,3124,8920,7.7
8,2200000,3124,8920,7.7
3,1530000,3163,7822,10.1
2,750000,3163,7822,10.1
1,286000,3163,7822,10.1
2,580010,3163,7822,10.1
4,1250000,3163,7822,10.1
3,430000,3023,7719,14.8
3,360000,3023,7719,14.8
4,740000,3023,7719,14.8
4,647000,3201,8060,34.9
2,636500,3162,5051,8.7
3,,3148,3582,11.7
3,930000,3148,3582,11.7
3,,3148,3582,11.7
3,1000000,3196,3906,27
3,,3169,2727,17.5
3,1018000,3168,5837,16.7
2,760000,3058,11204,6.7
2,876000,3058,11204,6.7
3,780000,3058,11204,6.7
1,867000,3058,3445,6.7
1,365000,3066,4553,2
3,1297000,3066,4553,2
2,,3066,4553,2
3,,3066,4553,2
4,515000,3048,1124,17.4
5,,3064,15510,20.6
4,670000,3977,6464,34.7
5,865000,3136,11925,23
4,760000,3136,11925,23
3,725000,3136,11925,23
4,,3136,11925,23
2,480000,3136,11925,23
4,1120000,3136,11925,23
3,465000,3175,8322,24.7
4,614000,3175,8322,24.7
3,,3175,8322,24.7
3,,3175,8322,24.7
4,930000,3175,8322,24.7
3,557000,3023,6388,14.8
5,771000,3023,6388,14.8
3,650000,3023,6388,14.8
4,750000,3030,2276,14.7
3,806000,3172,3940,22.2
3,892000,3172,3940,22.2
3,,3172,3940,22.2
3,1345000,3108,9028,12.4
4,1430000,3108,9028,12.4
4,1663000,3108,9028,12.4
4,1310000,3109,10999,14.3
4,,3109,10999,14.3
3,1530000,3109,10999,14.3
4,1390000,3109,10999,14.3
3,1423000,3109,10999,14.3
2,630000,3111,4790,16.1
3,,3177,3533,28.8
3,1300000,3084,1651,8.9
1,121000,3002,3040,1.3
1,,3002,3040,1.3
5,1260000,3196,2546,27
3,740000,3196,2546,27
3,655000,3095,6990,18
4,792000,3095,2346,18
1,435000,3184,8989,7.2
1,350000,3184,8989,7.2
3,490000,3076,10926,19.6
3,490000,3076,10926,19.6
3,392250,3076,10926,19.6
2,417500,3076,10926,19.6
3,1000000,3040,9264,7.5
1,310000,3040,9264,7.5
3,1398000,3040,9264,7.5
3,,3156,10788,24.8
3,664000,3156,10788,24.8
3,1900000,3156,10788,24.8
2,790000,3065,5825,2.1
2,830000,3065,5825,2.1
1,456000,3065,5825,2.1
2,1000000,3031,3593,3.4
2,600000,3011,7570,5.1
3,800000,3011,7570,5.1
3,565000,3199,17055,38
3,810000,3199,7566,38
4,749000,3043,3285,12.9
1,260000,3146,10412,7.3
1,330000,3146,10412,7.3
2,501000,3146,10412,7.3
3,1908000,3150,15321,16.7
3,,3150,15321,16.7
3,,3150,15321,16.7
3,1070000,3150,15321,16.7
4,,3150,15321,16.7
3,,3150,15321,16.7
4,700000,3046,8870,11.2
3,805000,3046,8870,11.2
3,721000,3046,8870,11.2
3,,3046,8870,11.2
2,400000,3046,8870,11.2
2,675000,3046,8870,11.2
4,656000,3046,8870,11.2
3,866000,3088,8524,16.1
3,,3088,8524,16.1
3,,3088,8524,16.1
4,1028000,3088,8524,16.1
3,495000,3059,4864,20.4
4,783000,3059,4864,20.4
5,800000,3059,4864,20.4
3,735000,3046,2606,11.2
2,595000,3046,2606,11.2
2,539000,3046,2606,11.2
3,1300000,3803,3728,32.3
1,580000,3188,5454,13.8
2,771000,3188,2356,13.8
4,622000,3976,8256,33.3
3,400000,3976,8256,33.3
1,455000,3122,11308,5.3
2,615888,3123,6482,6.2
4,1430000,3084,2890,8.9
2,534000,3084,2890,8.9
3,575500,3081,2674,8.8
3,600000,3081,2674,8.8
2,445000,3081,2674,8.8
3,1430000,3190,4794,16
4,1820000,3190,4794,16
4,660000,3037,5556,18
5,1475000,3166,3145,12.3
2,641000,3166,3145,12.3
5,2100000,3079,5549,7.8
3,1510000,3079,5549,7.8
3,880000,3079,5549,7.8
2,1320000,3079,5549,7.8
2,575500,3047,851,14
3,775000,3036,2339,14.5
4,635000,3036,2339,14.5
3,675000,3038,3656,15.5
3,620000,3038,3656,15.5
5,1005000,3033,5629,11.7
4,710000,3033,5629,11.7
3,655000,3042,1119,10.4
3,700000,3042,1119,10.4
3,635000,3042,1119,10.4
2,438000,3031,5263,3.4
2,710000,3031,5263,3.4
1,390000,3031,5263,3.4
1,410000,3031,5263,3.4
3,1205000,3101,10331,5.4
3,1410000,3101,10331,5.4
1,520000,3101,10331,5.4
5,1100000,3173,8459,25.2
3,811000,3137,4654,26
2,,3144,394,5.9
3,,3075,8279,16.3
3,710500,3075,8279,16.3
3,752000,3075,8279,16.3
3,622000,3075,8279,16.3
3,500000,3910,8743,41
2,611000,3085,4168,12.7
3,650000,3012,3873,6.4
2,435000,3012,3873,6.4
3,876000,3012,3873,6.4
1,338000,3144,4675,5.9
2,370000,3145,8801,8.4
4,1340000,3032,4918,4.3
3,,3204,2397,11.4
3,450000,3048,4704,17.4
3,440000,3048,4704,17.4
2,,3000,17496,0
2,1075000,3000,17496,0
4,550000,3337,3600,31.7
3,373500,3337,3600,31.7
3,,3338,4718,29.8
2,280500,3338,4718,29.8
2,640000,3194,6162,20
4,1322000,3194,6162,20
3,940000,3194,6162,20
4,,3754,5812,25.9
3,,3206,2019,3
3,767500,3082,10529,17.9
3,705000,3082,10529,17.9
3,705000,3082,10529,17.9
4,790000,3082,10529,17.9
4,676000,3082,10529,17.9
5,704500,3082,10529,17.9
4,550000,3082,10529,17.9
5,598000,3082,10529,17.9
3,592000,3082,10529,17.9
3,602000,3082,10529,17.9
4,1401000,3132,6871,17.2
3,1095000,3132,6871,17.2
2,480000,3132,6871,17.2
4,735000,3765,2493,28.8
1,1425500,3039,6232,6.2
3,1320000,3039,6232,6.2
4,1270000,3039,6232,6.2
3,650000,3138,8280,26.5
4,,3138,8280,26.5
4,845000,3138,8280,26.5
4,1400000,3195,3650,21.5
3,1627000,3195,3650,21.5
3,1150000,3149,13366,14.2
3,1375000,3149,13366,14.2
3,850000,3149,13366,14.2
3,,3149,13366,14.2
3,1850000,3149,13366,14.2
5,1016000,3170,7113,18.8
3,,3170,7113,18.8
4,992000,3170,7113,18.8
4,1820000,3163,4442,10.1
3,1620000,3163,4442,10.1
3,1000000,3015,5498,6.2
2,,3015,5498,6.2
2,425000,3174,11806,22.7
3,650000,3174,11806,22.7
2,785000,3051,6821,1.8
2,620000,3051,6821,1.8
4,,3131,4973,15.4
3,1040000,3131,4973,15.4
2,676000,3131,4973,15.4
3,1002000,3131,4973,15.4
4,1175000,3131,4973,15.4
4,,3131,4973,15.4
3,1365000,3166,3224,12.3
3,800000,3166,2547,12.3
3,875000,3166,2547,12.3
3,880000,3167,3692,15.5
3,1150000,3167,3692,15.5
4,774000,3167,3692,15.5
3,1122000,3167,3692,15.5
4,885000,3167,3692,15.5
2,,3204,3578,11.4
1,327000,3204,3578,11.4
4,1900000,3204,3578,11.4
4,2185000,3195,5087,21.5
2,800000,3052,2309,1.8
2,605000,3044,7485,8.5
3,,3044,7485,8.5
3,706000,3044,7485,8.5
3,1210000,3044,7485,8.5
4,,3044,7485,8.5
3,,3030,15542,14.7
5,,3030,15542,14.7
4,599900,3030,15542,14.7
2,635000,3207,8648,3.5
2,,3207,8648,3.5
2,1003000,3181,7717,4.6
2,820000,3072,14577,8.4
3,1150000,3072,14577,8.4
3,,3072,14577,8.4
3,,3072,14577,8.4
3,925000,3073,21650,12
1,750000,3073,21650,12
3,530000,3073,21650,12
2,490000,3073,21650,12
3,526250,3073,21650,12
1,351000,3073,21650,12
3,,3073,21650,12
3,760000,3073,21650,12
3,880000,3073,21650,12
4,,3073,21650,12
3,690000,3073,21650,12
2,715000,3121,14949,2.4
3,,3121,14949,2.4
2,630000,3121,14949,2.4
2,1200000,3121,14949,2.4
4,,3121,14949,2.4
2,702000,3121,14949,2.4
4,,3121,14949,2.4
4,1725000,3134,7785,19.9
2,633000,3134,7785,19.9
4,,3134,7785,19.9
4,1090000,3135,4407,21.3
3,1060000,3084,3540,8.9
3,795000,3178,11667,23.5
4,936000,3178,11667,23.5
3,860000,3178,11667,23.5
5,715000,3064,5833,20.6
4,850000,3191,4497,15.2
3,1435000,3191,4497,15.2
3,1000000,3179,2206,22.2
3,640000,3028,1793,15.5
4,800000,3198,8077,35.4
4,,3198,8077,35.4
3,1720000,3205,5943,1.9
3,690000,3752,7969,20.5
4,875000,3752,7969,20.5
3,420000,3752,7969,20.5
4,677500,3752,7969,20.5
2,600000,3141,14887,2.7
2,762500,3141,14887,2.7
4,1855500,3141,14887,2.7
1,,3141,14887,2.7
2,802000,3015,1223,6.2
3,1016000,3171,7412,20.8
3,600000,3021,14042,14
4,631000,3021,14042,14
3,711100,3021,14042,14
3,582000,3021,14042,14
3,730000,3021,14042,14
1,,3182,13240,5
1,468000,3182,13240,5
1,470000,3182,13240,5
4,1140000,3041,3284,8.2
3,750000,3041,3284,8.2
3,,3429,14092,31.7
3,487000,3429,14092,31.7
4,410000,3429,14092,31.7
4,512500,3429,14092,31.7
3,830500,3020,3755,10.5
2,429000,3020,4217,10.5
3,,3020,4217,10.5
3,,3020,4217,10.5
3,551000,3020,6763,10.5
3,450000,3020,6763,10.5
3,,3020,6763,10.5
3,,3020,6763,10.5
2,781000,3127,5457,10.2
4,586000,3029,10160,18.4
4,496000,3029,10160,18.4
3,1280000,3106,6202,15.5
4,1635000,3106,6202,15.5
4,,3106,6202,15.5
3,795000,3106,6202,15.5
3,1138000,3107,5420,12.4
3,477000,3154,1690,27
3,605000,3074,7955,15.3
3,610000,3074,7955,15.3
3,580000,3074,7955,15.3
1,415000,3071,8870,7
2,905000,3071,8870,7
2,725000,3142,7217,4.1
1,577000,3142,7217,4.1
3,451000,3029,5811,18.4
3,453350,3029,5811,18.4
4,895000,3043,3296,12.9
4,586000,3043,3296,12.9
5,,3133,4280,17.2
3,570000,3152,7082,14.7
3,778000,3152,7082,14.7
4,1055000,3152,7082,14.7
3,790000,3087,1442,14.5
4,514000,3030,16166,14.7
3,,3030,16166,14.7
3,529000,3030,16166,14.7
3,484000,3030,16166,14.7
2,,3012,5058,6.4
2,670000,3003,2230,3.1
2,510000,3003,2230,3.1
3,410000,3049,2474,16.5
4,675000,3049,2474,16.5
5,,3150,7392,16.7
4,,3150,7392,16.7
3,1200000,3016,6380,6.8
3,1270000,3016,6380,6.8
3,,3016,6380,6.8
2,650000,3016,6380,6.8
1,,3181,4380,4.6
1,410000,3181,4380,4.6
3,,3750,2940,25.5
4,,3024,5262,27.2
4,478000,3024,5262,27.2
4,743500,3085,1369,12.7
3,610000,3013,6543,6.3
3,1285000,3013,6543,6.3
2,440000,3013,6543,6.3
3,865000,3042,3464,10.4
4,947000,3042,3464,10.4
2,670000,3042,3464,10.4
2,,3042,3464,10.4
2,1420000,3206,3280,3
3,,3206,3280,3
5,,3078,2211,5.7
4,610000,3028,7630,15.5
5,,3028,7630,15.5
4,,3143,4836,6.3
2,620000,3143,4836,6.3
3,,3032,6567,4.3
3,1200000,3032,6567,4.3
4,1530000,3032,6567,4.3
2,582500,3032,6567,4.3
5,3020000,3032,6567,4.3
4,1650000,3032,6567,4.3
3,1450000,3147,3052,10.2
3,,3147,3052,10.2
3,1850000,3147,3052,10.2
3,1650000,3147,3052,10.2
3,1625000,3147,3052,10.2
2,995000,3195,2243,21.5
3,,3034,4502,9.5
3,860000,3034,4502,9.5
3,1050000,3183,2952,6.4
2,614000,3183,2952,6.4
4,2750000,3103,5682,7.9
3,1770000,3103,5682,7.9
2,925000,3103,5682,7.9
5,,3103,5682,7.9
3,,3103,5682,7.9
5,,3103,5682,7.9
4,,3104,7809,9.7
4,,3104,7809,9.7
3,1250000,3104,7809,9.7
4,,3104,7809,9.7
3,1255000,3104,7809,9.7
4,,3104,7809,9.7
3,1250000,3104,7809,9.7
2,540000,3153,5030,23.2
3,,3153,5030,23.2
3,640000,3153,3598,23.2
4,2020000,3193,5366,17.3
3,1400000,3204,6795,11.4
3,1045000,3204,6795,11.4
2,,3204,6795,11.4
4,1250000,3204,6795,11.4
2,760000,3165,10969,13.8
3,895000,3165,10969,13.8
3,800000,3165,10969,13.8
2,775000,3165,10969,13.8
4,1475000,3165,10969,13.8
3,1550000,3165,10969,13.8
3,1290000,3165,10969,13.8
3,840000,3165,10969,13.8
4,,3806,17093,35.2
3,2300000,3193,2866,17.3
4,1260000,3193,2866,17.3
4,,3130,5713,13.4
3,967000,3130,2867,13.4
3,870000,3130,4387,13.4
3,1095000,3130,4387,13.4
4,944000,3130,4387,13.4
3,700000,3155,9704,25
3,2000000,3128,4605,10.9
2,700000,3128,4605,10.9
4,,3186,10579,10.5
3,,3186,10579,10.5
4,,3186,10579,10.5
5,,3186,10579,10.5
3,1950000,3186,10579,10.5
3,,3186,10579,10.5
4,1988000,3187,6938,10.3
4,,3187,6938,10.3
4,1750000,3187,6938,10.3
3,,3187,6938,10.3
3,431500,3047,4294,14
3,557500,3047,4294,14
2,430000,3047,4294,14
3,765000,3047,4294,14
2,548000,3056,11918,5.2
2,718000,3056,11918,5.2
2,680000,3056,11918,5.2
3,1050000,3056,11918,5.2
2,890000,3056,11918,5.2
4,,3056,11918,5.2
2,,3056,11918,5.2
1,,3056,11918,5.2
3,1335000,3057,5533,4
2,500000,3055,7082,5.2
2,800000,3055,7082,5.2
1,,3055,7082,5.2
3,,3055,7082,5.2
2,540000,3105,4480,10.8
3,1000000,3105,4480,10.8
3,600000,3083,10175,12.1
3,801000,3083,10175,12.1
3,700000,3083,10175,12.1
4,823500,3083,10175,12.1
5,1690000,3125,5678,10.4
3,,3125,5678,10.4
3,,3125,5678,10.4
3,1112000,3151,4048,14.7
4,,3151,4048,14.7
3,887000,3151,4048,14.7
4,,3124,8920,7.7
4,1895000,3124,8920,7.7
4,3060000,3124,8920,7.7
4,2410000,3124,8920,7.7
3,1730000,3124,8920,7.7
3,,3124,8920,7.7
3,,3126,3265,8.4
4,1708000,3126,3265,8.4
3,1500000,3126,3265,8.4
4,3350000,3126,3265,8.4
4,1757000,3053,6786,1.6
3,,3053,6786,1.6
2,693500,3053,6786,1.6
2,880000,3053,6786,1.6
3,1550000,3054,3106,3.5
2,1500000,3054,3106,3.5
3,840000,3163,7822,10.1
5,1100000,3163,7822,10.1
1,290000,3163,7822,10.1
2,500000,3163,7822,10.1
1,475000,3163,7822,10.1
3,1104000,3163,7822,10.1
2,480000,3162,2379,8.7
2,686000,3161,6923,7.8
5,,3148,3582,11.7
4,,3148,3582,11.7
7,,3148,3582,11.7
3,895500,3148,3582,11.7
4,1070000,3196,3906,27
4,1060000,3192,9758,17.9
2,,3192,9758,17.9
2,,3192,9758,17.9
4,,3192,9758,17.9
